Latitude,Location,Longitude,ZIP
41.9315116,"(41.9315116, -87.7237361)", -87.7237361,60647
41.7984806,"(41.7984806, -87.6023927)", -87.6023927,60615
41.7028549,"(41.7028549, -87.5368764)", -87.5368764,60617
41.8330466,"(41.8330466, -87.6666722)", -87.6666722,60608
41.7220856,"(41.7220856, -87.60086989999999)", -87.60086989999999,60619
41.736052,"(41.736052, -87.6663669)", -87.6663669,60620
41.86712319999999,"(41.86712319999999, -87.7109965)", -87.7109965,60624
41.90531439999999,"(41.90531439999999, -87.7552631)", -87.7552631,60651
41.8994704,"(41.8994704, -87.6948413)", -87.6948413,60622
41.8378996,"(41.8378996, -87.61336430000001)", -87.61336430000001,60616
41.896789,"(41.896789, -87.6206212)", -87.6206212,60611
41.9032652,"(41.9032652, -87.6361178)", -87.6361178,60610
41.9839098,"(41.9839098, -87.6685299)", -87.6685299,60660
41.94757269999999,"(41.94757269999999, -87.6478523)", -87.6478523,60613
41.9552279,"(41.9552279, -87.6686125)", -87.6686125,60613
41.6958166,"(41.6958166, -87.65710220000001)", -87.65710220000001,60643
41.945431,"(41.945431, -87.690618)", -87.690618,60618
42.0016337,"(42.0016337, -87.67452180000001)", -87.67452180000001,60626
41.689016,"(41.689016, -87.603093)", -87.603093,60628
41.81005500000001,"(41.81005500000001, -87.6722915)", -87.6722915,60609
41.9138171,"(41.9138171, -87.63804300000001)", -87.63804300000001,60614
41.861415,"(41.861415, -87.709653)", -87.709653,60623
41.9107716,"(41.9107716, -87.6312389)", -87.6312389,60610
41.910463,"(41.910463, -87.62978690000001)", -87.62978690000001,60610
41.8546431,"(41.8546431, -87.69524609999999)", -87.69524609999999,60608
41.696449,"(41.696449, -87.62705679999999)", -87.62705679999999,60628
41.7760009,"(41.7760009, -87.75244070000001)", -87.75244070000001,60638
41.8631549,"(41.8631549, -87.7132915)", -87.7132915,60623
41.7092873,"(41.7092873, -87.5665387)", -87.5665387,60617
41.9695232,"(41.9695232, -87.70005429999999)", -87.70005429999999,60625
42.0044954,"(42.0044954, -87.6630931)", -87.6630931,60626
41.8129778,"(41.8129778, -87.7526003)", -87.7526003,60638
41.888698,"(41.888698, -87.77265299999999)", -87.77265299999999,60644
41.735266,"(41.735266, -87.714333)", -87.714333,60652
41.7753601,"(41.7753601, -87.7293478)", -87.7293478,60629
41.9830805,"(41.9830805, -87.70685979999999)", -87.70685979999999,60659
41.8739211,"(41.8739211, -87.75558079999999)", -87.75558079999999,60644
41.7567282,"(41.7567282, -87.6408135)", -87.6408135,60620
41.9487247,"(41.9487247, -87.65127)", -87.65127,60613
41.7466777,"(41.7466777, -87.6275455)", -87.6275455,60620
41.7503284,"(41.7503284, -87.64707349999999)", -87.64707349999999,60620
42.0097216,"(42.0097216, -87.7044793)", -87.7044793,60645
41.8891912,"(41.8891912, -87.76334609999999)", -87.76334609999999,60644
41.9070671,"(41.9070671, -87.75431859999999)", -87.75431859999999,60651
41.7972148,"(41.7972148, -87.6600442)", -87.6600442,60609
41.7821475,"(41.7821475, -87.5976348)", -87.5976348,60637
41.7651164,"(41.7651164, -87.6398945)", -87.6398945,60621
41.847536,"(41.847536, -87.71156200000001)", -87.71156200000001,60623
41.8585918,"(41.8585918, -87.6271587)", -87.6271587,60616
41.9243523,"(41.9243523, -87.6445328)", -87.6445328,60614
41.9191218,"(41.9191218, -87.64555089999999)", -87.64555089999999,60614
41.7834138,"(41.7834138, -87.6746801)", -87.6746801,60636
41.78208730000001,"(41.78208730000001, -87.67215379999999)", -87.67215379999999,60636
41.9021446,"(41.9021446, -87.7262842)", -87.7262842,60651
41.9402447,"(41.9402447, -87.70213559999999)", -87.70213559999999,60618
41.9747178,"(41.9747178, -87.6916906)", -87.6916906,60625
41.69208160000001,"(41.69208160000001, -87.6797594)", -87.6797594,60643
41.6987467,"(41.6987467, -87.5302035)", -87.5302035,60617
41.8018799,"(41.8018799, -87.68150949999999)", -87.68150949999999,60609
41.8429471,"(41.8429471, -87.7175044)", -87.7175044,60623
41.8351557,"(41.8351557, -87.73557369999999)", -87.73557369999999,60623
41.7225637,"(41.7225637, -87.5509527)", -87.5509527,60617
41.919018,"(41.919018, -87.7482678)", -87.7482678,60639
41.9316111,"(41.9316111, -87.79638279999999)", -87.79638279999999,60634
41.8773313,"(41.8773313, -87.7042877)", -87.7042877,60612
41.9342571,"(41.9342571, -87.70799070000001)", -87.70799070000001,60618
41.8571839,"(41.8571839, -87.71153489999999)", -87.71153489999999,60623
41.9400535,"(41.9400535, -87.7242263)", -87.7242263,60618
41.7500187,"(41.7500187, -87.7067368)", -87.7067368,60652
41.9126297,"(41.9126297, -87.78426280000001)", -87.78426280000001,60639
41.7995956,"(41.7995956, -87.6416314)", -87.6416314,60609
41.9067042,"(41.9067042, -87.71053189999999)", -87.71053189999999,60651
41.90920190000001,"(41.90920190000001, -87.66477520000001)", -87.66477520000001,60642
41.90779029999999,"(41.90779029999999, -87.6647351)", -87.6647351,60642
42.0069136,"(42.0069136, -87.6995628)", -87.6995628,60645
41.9972629,"(41.9972629, -87.7060951)", -87.7060951,60659
41.7129127,"(41.7129127, -87.5682047)", -87.5682047,60617
41.7925922,"(41.7925922, -87.64633359999999)", -87.64633359999999,60621
42.0087052,"(42.0087052, -87.687484)", -87.687484,60645
41.9574434,"(41.9574434, -87.7703645)", -87.7703645,60634
41.735285,"(41.735285, -87.7003654)", -87.7003654,60652
41.9552378,"(41.9552378, -87.646237)", -87.646237,60613
41.953954,"(41.953954, -87.7359769)", -87.7359769,60641
41.7542973,"(41.7542973, -87.6398482)", -87.6398482,60620
41.934333,"(41.934333, -87.77688859999999)", -87.77688859999999,60634
41.8256695,"(41.8256695, -87.61439709999999)", -87.61439709999999,60653
41.841524,"(41.841524, -87.7052983)", -87.7052983,60623
41.7600198,"(41.7600198, -87.5904492)", -87.5904492,60619
41.8727598,"(41.8727598, -87.7071345)", -87.7071345,60624
41.79545400000001,"(41.79545400000001, -87.6345319)", -87.6345319,60609
41.8236861,"(41.8236861, -87.6074701)", -87.6074701,60653
41.907759,"(41.907759, -87.6402971)", -87.6402971,60610
41.8705589,"(41.8705589, -87.6997119)", -87.6997119,60612
41.6591714,"(41.6591714, -87.549461)", -87.549461,60633
41.7488009,"(41.7488009, -87.5754114)", -87.5754114,60617
41.9187159,"(41.9187159, -87.71027219999999)", -87.71027219999999,60647
41.9112273,"(41.9112273, -87.6909058)", -87.6909058,60647
41.8842896,"(41.8842896, -87.7394384)", -87.7394384,60624
41.7709745,"(41.7709745, -87.69251009999999)", -87.69251009999999,60629
41.901786,"(41.901786, -87.6277908)", -87.6277908,60611
41.6848219,"(41.6848219, -87.72404379999999)", -87.72404379999999,60655
41.7709893,"(41.7709893, -87.7030318)", -87.7030318,60629
41.77517719999999,"(41.77517719999999, -87.6971257)", -87.6971257,60629
41.7168807,"(41.7168807, -87.55237699999999)", -87.55237699999999,60617
41.8790132,"(41.8790132, -87.70698709999999)", -87.70698709999999,60624
41.9522637,"(41.9522637, -87.72047649999999)", -87.72047649999999,60618
41.7357665,"(41.7357665, -87.6644002)", -87.6644002,60620
41.939215,"(41.939215, -87.652666)", -87.652666,60657
41.74726099999999,"(41.74726099999999, -87.669055)", -87.669055,60620
41.8564752,"(41.8564752, -87.73081359999999)", -87.73081359999999,60623
41.8834826,"(41.8834826, -87.7285216)", -87.7285216,60624
41.7740245,"(41.7740245, -87.61549)", -87.61549,60637
42.0076725,"(42.0076725, -87.6813073)", -87.6813073,60645
41.9092399,"(41.9092399, -87.71884899999999)", -87.71884899999999,60651
41.98791629999999,"(41.98791629999999, -87.70114430000001)", -87.70114430000001,60659
41.8736435,"(41.8736435, -87.7557412)", -87.7557412,60644
41.9229612,"(41.9229612, -87.6576992)", -87.6576992,60614
41.9630974,"(41.9630974, -87.7420401)", -87.7420401,60630
41.8271544,"(41.8271544, -87.61983459999999)", -87.61983459999999,60653
41.77270800000001,"(41.77270800000001, -87.646416)", -87.646416,60621
41.7939677,"(41.7939677, -87.66949509999999)", -87.66949509999999,60609
41.9146393,"(41.9146393, -87.7234738)", -87.7234738,60647
41.8303654,"(41.8303654, -87.6408429)", -87.6408429,60609
41.8420103,"(41.8420103, -87.70659309999999)", -87.70659309999999,60623
41.77535839999999,"(41.77535839999999, -87.60908169999999)", -87.60908169999999,60637
41.9711969,"(41.9711969, -87.6544481)", -87.6544481,60640
41.9705619,"(41.9705619, -87.6562558)", -87.6562558,60640
41.734354,"(41.734354, -87.618014)", -87.618014,60619
41.7328045,"(41.7328045, -87.5899013)", -87.5899013,60619
41.8411442,"(41.8411442, -87.6485994)", -87.6485994,60608
41.8130543,"(41.8130543, -87.64443709999999)", -87.64443709999999,60609
41.7677443,"(41.7677443, -87.6915121)", -87.6915121,60629
41.8289869,"(41.8289869, -87.6411854)", -87.6411854,60609
41.6983547,"(41.6983547, -87.7024805)", -87.7024805,60655
41.8237382,"(41.8237382, -87.6824446)", -87.6824446,60609
41.8230744,"(41.8230744, -87.6942013)", -87.6942013,60632
41.7353585,"(41.7353585, -87.5594199)", -87.5594199,60617
41.9681459,"(41.9681459, -87.6769468)", -87.6769468,60640
41.9834662,"(41.9834662, -87.6699028)", -87.6699028,60660
41.8747409,"(41.8747409, -87.73078629999999)", -87.73078629999999,60624
41.7618091,"(41.7618091, -87.6285999)", -87.6285999,60621
41.7206681,"(41.7206681, -87.57287409999999)", -87.57287409999999,60617
41.9526427,"(41.9526427, -87.7851891)", -87.7851891,60634
41.9499159,"(41.9499159, -87.6701562)", -87.6701562,60613
41.94679,"(41.94679, -87.7816663)", -87.7816663,60634
41.8183525,"(41.8183525, -87.6263697)", -87.6263697,60609
41.6694238,"(41.6694238, -87.6340462)", -87.6340462,60628
41.7646673,"(41.7646673, -87.6157549)", -87.6157549,60619
41.8409073,"(41.8409073, -87.71139099999999)", -87.71139099999999,60623
41.7970054,"(41.7970054, -87.6780139)", -87.6780139,60609
41.9237493,"(41.9237493, -87.63938739999999)", -87.63938739999999,60614
41.7859785,"(41.7859785, -87.59633269999999)", -87.59633269999999,60637
41.9442648,"(41.9442648, -87.7466905)", -87.7466905,60641
41.8635725,"(41.8635725, -87.7162908)", -87.7162908,60623
41.8838832,"(41.8838832, -87.6218691)", -87.6218691,60601
41.8704061,"(41.8704061, -87.65225559999999)", -87.65225559999999,60607
41.78416,"(41.78416, -87.762312)", -87.762312,60638
41.7311453,"(41.7311453, -87.5533088)", -87.5533088,60617
41.8086002,"(41.8086002, -87.6971974)", -87.6971974,60632
41.994761,"(41.994761, -87.68183049999999)", -87.68183049999999,60659
41.8919352,"(41.8919352, -87.6834926)", -87.6834926,60612
41.777334,"(41.777334, -87.59502400000001)", -87.59502400000001,60637
41.81419090000001,"(41.81419090000001, -87.6164524)", -87.6164524,60653
41.9295238,"(41.9295238, -87.71908289999999)", -87.71908289999999,60647
41.8646238,"(41.8646238, -87.6669594)", -87.6669594,60608
41.9249831,"(41.9249831, -87.665897)", -87.665897,60614
41.7736759,"(41.7736759, -87.6896336)", -87.6896336,60629
41.9141528,"(41.9141528, -87.7178741)", -87.7178741,60647
42.0021942,"(42.0021942, -87.8184285)", -87.8184285,60631
41.8780522,"(41.8780522, -87.7527466)", -87.7527466,60644
41.9130714,"(41.9130714, -87.69633499999999)", -87.69633499999999,60647
41.7896317,"(41.7896317, -87.6545847)", -87.6545847,60621
41.7413469,"(41.7413469, -87.6396041)", -87.6396041,60620
41.6915158,"(41.6915158, -87.6756351)", -87.6756351,60643
41.6919264,"(41.6919264, -87.66576959999999)", -87.66576959999999,60643
41.7840429,"(41.7840429, -87.6880979)", -87.6880979,60629
41.8890389,"(41.8890389, -87.704657)", -87.704657,60612
41.712273,"(41.712273, -87.716352)", -87.716352,60617
41.77866119999999,"(41.77866119999999, -87.589582)", -87.589582,60637
41.6913567,"(41.6913567, -87.71420309999999)", -87.71420309999999,60655
41.9213743,"(41.9213743, -87.7224669)", -87.7224669,60647
41.9176511,"(41.9176511, -87.7235197)", -87.7235197,60647
41.9402051,"(41.9402051, -87.64756849999999)", -87.64756849999999,60657
41.6960718,"(41.6960718, -87.7052305)", -87.7052305,60655
41.702288,"(41.702288, -87.6483837)", -87.6483837,60643
41.7610725,"(41.7610725, -87.58478989999999)", -87.58478989999999,60649
41.837083,"(41.837083, -87.667485)", -87.667485,60608
41.9878081,"(41.9878081, -87.8033045)", -87.8033045,60631
41.7017894,"(41.7017894, -87.6869124)", -87.6869124,60655
41.9497364,"(41.9497364, -87.7170874)", -87.7170874,60618
41.7610873,"(41.7610873, -87.667889)", -87.667889,60636
41.7980014,"(41.7980014, -87.5934479)", -87.5934479,60615
41.9928646,"(41.9928646, -87.805627)", -87.805627,60631
41.7660312,"(41.7660312, -87.57982419999999)", -87.57982419999999,60649
41.8920702,"(41.8920702, -87.7472655)", -87.7472655,60644
41.8526024,"(41.8526024, -87.6292349)", -87.6292349,60616
41.7692066,"(41.7692066, -87.6909357)", -87.6909357,60629
41.9036803,"(41.9036803, -87.664261)", -87.664261,60642
41.89539,"(41.89539, -87.6611199)", -87.6611199,60642
41.92765199999999,"(41.92765199999999, -87.70202599999999)", -87.70202599999999,60647
41.7386141,"(41.7386141, -87.62057639999999)", -87.62057639999999,60619
41.9373001,"(41.9373001, -87.70181579999999)", -87.70181579999999,60618
41.94155569999999,"(41.94155569999999, -87.6451008)", -87.6451008,60657
42.0073304,"(42.0073304, -87.67269619999999)", -87.67269619999999,60626
41.9586877,"(41.9586877, -87.7957466)", -87.7957466,60634
41.922026,"(41.922026, -87.785743)", -87.785743,60639
41.914397,"(41.914397, -87.6465655)", -87.6465655,60614
41.7353662,"(41.7353662, -87.67144789999999)", -87.67144789999999,60620
41.7980245,"(41.7980245, -87.5923096)", -87.5923096,60615
41.7844599,"(41.7844599, -87.6478959)", -87.6478959,60621
41.7981868,"(41.7981868, -87.68941559999999)", -87.68941559999999,60632
41.861065,"(41.861065, -87.723445)", -87.723445,60623
41.91952149999999,"(41.91952149999999, -87.7309143)", -87.7309143,60639
41.9062393,"(41.9062393, -87.7300539)", -87.7300539,60651
41.7640694,"(41.7640694, -87.6024357)", -87.6024357,60619
41.8952034,"(41.8952034, -87.664611)", -87.664611,60642
41.8824143,"(41.8824143, -87.62724879999999)", -87.62724879999999,60602
41.89518580000001,"(41.89518580000001, -87.718132)", -87.718132,60651
41.9000176,"(41.9000176, -87.6627352)", -87.6627352,60642
41.9305329,"(41.9305329, -87.65343399999999)", -87.65343399999999,60614
41.7977577,"(41.7977577, -87.78857459999999)", -87.78857459999999,60638
41.9389496,"(41.9389496, -87.7545167)", -87.7545167,60641
41.9734347,"(41.9734347, -87.7420959)", -87.7420959,60630
41.9619799,"(41.9619799, -87.70763199999999)", -87.70763199999999,60625
41.9763222,"(41.9763222, -87.69919209999999)", -87.69919209999999,60625
41.9833796,"(41.9833796, -87.72158879999999)", -87.72158879999999,60659
41.9126532,"(41.9126532, -87.73538669999999)", -87.73538669999999,60639
41.9812798,"(41.9812798, -87.7078105)", -87.7078105,60625
41.9025344,"(41.9025344, -87.7537794)", -87.7537794,60651
41.9211098,"(41.9211098, -87.7578772)", -87.7578772,60639
41.98662270000001,"(41.98662270000001, -87.79342799999999)", -87.79342799999999,60631
41.9900076,"(41.9900076, -87.80448489999999)", -87.80448489999999,60631
41.9892412,"(41.9892412, -87.8026524)", -87.8026524,60631
41.777082,"(41.777082, -87.79858899999999)", -87.79858899999999,60638
41.9365175,"(41.9365175, -87.7952629)", -87.7952629,60634
41.721005,"(41.721005, -87.6485124)", -87.6485124,60643
41.7222606,"(41.7222606, -87.65065799999999)", -87.65065799999999,60620
41.8249607,"(41.8249607, -87.60390439999999)", -87.60390439999999,60653
41.776153,"(41.776153, -87.680634)", -87.680634,60636
41.8746515,"(41.8746515, -87.6865777)", -87.6865777,60612
41.7750512,"(41.7750512, -87.6553561)", -87.6553561,60636
41.8888235,"(41.8888235, -87.6203965)", -87.6203965,60611
41.7547862,"(41.7547862, -87.64596929999999)", -87.64596929999999,60620
41.742683,"(41.742683, -87.6692724)", -87.6692724,60620
41.8915896,"(41.8915896, -87.7443417)", -87.7443417,60644
41.8921082,"(41.8921082, -87.7247632)", -87.7247632,60624
41.7686287,"(41.7686287, -87.57317309999999)", -87.57317309999999,60649
41.8610023,"(41.8610023, -87.6244461)", -87.6244461,60605
41.9993519,"(41.9993519, -87.81517430000001)", -87.81517430000001,60631
41.99379039999999,"(41.99379039999999, -87.7931364)", -87.7931364,60631
41.9782824,"(41.9782824, -87.8144555)", -87.8144555,60656
41.9787093,"(41.9787093, -87.8123964)", -87.8123964,60656
41.8579753,"(41.8579753, -87.6750643)", -87.6750643,60608
41.8943307,"(41.8943307, -87.726035)", -87.726035,60624
41.8941496,"(41.8941496, -87.72646209999999)", -87.72646209999999,60624
41.8382715,"(41.8382715, -87.71769139999999)", -87.71769139999999,60623
41.8926537,"(41.8926537, -87.66555149999999)", -87.66555149999999,60642
41.7741847,"(41.7741847, -87.67533379999999)", -87.67533379999999,60636
41.7156226,"(41.7156226, -87.56716569999999)", -87.56716569999999,60617
41.9258244,"(41.9258244, -87.7210058)", -87.7210058,60647
41.7304119,"(41.7304119, -87.5459182)", -87.5459182,60617
41.8525159,"(41.8525159, -87.7151457)", -87.7151457,60623
41.9664797,"(41.9664797, -87.6688298)", -87.6688298,60640
41.8504839,"(41.8504839, -87.7025043)", -87.7025043,60623
41.85084430000001,"(41.85084430000001, -87.7018839)", -87.7018839,60623
41.65369740000001,"(41.65369740000001, -87.6049453)", -87.6049453,60827
41.8051053,"(41.8051053, -87.7521354)", -87.7521354,60638
41.9618289,"(41.9618289, -87.7576867)", -87.7576867,60630
41.9432242,"(41.9432242, -87.8065994)", -87.8065994,60634
41.80548570000001,"(41.80548570000001, -87.6203386)", -87.6203386,60615
41.8047037,"(41.8047037, -87.6210882)", -87.6210882,60615
41.7429177,"(41.7429177, -87.7052807)", -87.7052807,60652
41.7352636,"(41.7352636, -87.5732451)", -87.5732451,60617
41.6677891,"(41.6677891, -87.62230009999999)", -87.62230009999999,60628
41.9187998,"(41.9187998, -87.64668909999999)", -87.64668909999999,60614
41.8051666,"(41.8051666, -87.6624487)", -87.6624487,60609
42.0118136,"(42.0118136, -87.6677248)", -87.6677248,60626
41.8510657,"(41.8510657, -87.7169435)", -87.7169435,60623
41.97296,"(41.97296, -87.7386609)", -87.7386609,60630
41.6926437,"(41.6926437, -87.6182275)", -87.6182275,60628
41.766664,"(41.766664, -87.61128910000001)", -87.61128910000001,60637
41.7775899,"(41.7775899, -87.593442)", -87.593442,60637
41.7466134,"(41.7466134, -87.64391309999999)", -87.64391309999999,60620
41.9073095,"(41.9073095, -87.6885435)", -87.6885435,60622
41.9025543,"(41.9025543, -87.7339523)", -87.7339523,60651
41.749023,"(41.749023, -87.62245899999999)", -87.62245899999999,60619
41.797627,"(41.797627, -87.645662)", -87.645662,60609
41.8749169,"(41.8749169, -87.7059695)", -87.7059695,60624
41.8964214,"(41.8964214, -87.7107745)", -87.7107745,60651
41.7941021,"(41.7941021, -87.6597424)", -87.6597424,60636
41.81924069999999,"(41.81924069999999, -87.633313)", -87.633313,60609
41.98926609999999,"(41.98926609999999, -87.6597274)", -87.6597274,60660
41.7912594,"(41.7912594, -87.73696989999999)", -87.73696989999999,60629
41.8624923,"(41.8624923, -87.70689259999999)", -87.70689259999999,60623
41.7711749,"(41.7711749, -87.73950409999999)", -87.73950409999999,60629
41.8790539,"(41.8790539, -87.68723210000002)", -87.68723210000002,60612
41.7063698,"(41.7063698, -87.5292697)", -87.5292697,60617
41.8711594,"(41.8711594, -87.72282229999999)", -87.72282229999999,60624
41.733697,"(41.733697, -87.541972)", -87.541972,60617
41.8936415,"(41.8936415, -87.6419353)", -87.6419353,60654
41.9146169,"(41.9146169, -87.6680129)", -87.6680129,60622
41.863955,"(41.863955, -87.622017)", -87.622017,60605
41.9074835,"(41.9074835, -87.7179382)", -87.7179382,60651
41.8694047,"(41.8694047, -87.71376409999999)", -87.71376409999999,60624
41.8443995,"(41.8443995, -87.66634669999999)", -87.66634669999999,60608
42.0225303,"(42.0225303, -87.6754558)", -87.6754558,60626
41.853935,"(41.853935, -87.71274299999999)", -87.71274299999999,60623
41.898361,"(41.898361, -87.67378699999999)", -87.67378699999999,60622
41.957339,"(41.957339, -87.665275)", -87.665275,60613
41.7816817,"(41.7816817, -87.6289278)", -87.6289278,60621
41.7778584,"(41.7778584, -87.73523379999999)", -87.73523379999999,60629
41.91261009999999,"(41.91261009999999, -87.6821397)", -87.6821397,60647
41.8368229,"(41.8368229, -87.68573909999999)", -87.68573909999999,60608
41.84256269999999,"(41.84256269999999, -87.6463998)", -87.6463998,60608
41.820137,"(41.820137, -87.6001556)", -87.6001556,60653
41.9861619,"(41.9861619, -87.72679190000001)", -87.72679190000001,60646
41.916011,"(41.916011, -87.6488839)", -87.6488839,60614
41.9070604,"(41.9070604, -87.6627099)", -87.6627099,60642
41.9978536,"(41.9978536, -87.70934629999999)", -87.70934629999999,60645
41.87979929999999,"(41.87979929999999, -87.6508049)", -87.6508049,60607
41.8858918,"(41.8858918, -87.6175994)", -87.6175994,60601
41.8577974,"(41.8577974, -87.6192481)", -87.6192481,60616
41.7056605,"(41.7056605, -87.5644683)", -87.5644683,60617
41.9285849,"(41.9285849, -87.69069119999999)", -87.69069119999999,60647
41.913916,"(41.913916, -87.704808)", -87.704808,60647
41.9526158,"(41.9526158, -87.71901040000002)", -87.71901040000002,60618
41.9290862,"(41.9290862, -87.6482187)", -87.6482187,60614
41.7708441,"(41.7708441, -87.63258569999999)", -87.63258569999999,60621
41.8012712,"(41.8012712, -87.6326036)", -87.6326036,60609
41.7688995,"(41.7688995, -87.5833047)", -87.5833047,60649
41.94095739999999,"(41.94095739999999, -87.7232484)", -87.7232484,60618
41.938599,"(41.938599, -87.74456599999999)", -87.74456599999999,60641
42.009047,"(42.009047, -87.67988079999999)", -87.67988079999999,60626
41.7871479,"(41.7871479, -87.7324652)", -87.7324652,60629
41.9000051,"(41.9000051, -87.6643363)", -87.6643363,60642
41.7882691,"(41.7882691, -87.7193163)", -87.7193163,60629
41.9832437,"(41.9832437, -87.6669158)", -87.6669158,60660
41.858343,"(41.858343, -87.72183509999999)", -87.72183509999999,60623
41.8556707,"(41.8556707, -87.6581867)", -87.6581867,60608
41.7745562,"(41.7745562, -87.6281309)", -87.6281309,60621
41.8563951,"(41.8563951, -87.6293257)", -87.6293257,60616
41.8280915,"(41.8280915, -87.6243605)", -87.6243605,60653
41.9816988,"(41.9816988, -87.71283419999999)", -87.71283419999999,60625
41.8243586,"(41.8243586, -87.61980059999999)", -87.61980059999999,60653
41.9003237,"(41.9003237, -87.7319285)", -87.7319285,60651
41.8525261,"(41.8525261, -87.6837986)", -87.6837986,60608
41.7198078,"(41.7198078, -87.537708)", -87.537708,60617
41.9598685,"(41.9598685, -87.6777968)", -87.6777968,60613
41.8590606,"(41.8590606, -87.66313579999999)", -87.66313579999999,60608
41.7223272,"(41.7223272, -87.5657341)", -87.5657341,60617
41.83708499999999,"(41.83708499999999, -87.729384)", -87.729384,60623
41.7406771,"(41.7406771, -87.6084994)", -87.6084994,60619
41.6901343,"(41.6901343, -87.6737308)", -87.6737308,60643
41.8604424,"(41.8604424, -87.69262549999999)", -87.69262549999999,60608
41.8725092,"(41.8725092, -87.76359540000001)", -87.76359540000001,60644
41.9987454,"(41.9987454, -87.7976668)", -87.7976668,60631
41.7564966,"(41.7564966, -87.6350873)", -87.6350873,60620
41.7025584,"(41.7025584, -87.6062913)", -87.6062913,60628
41.89230209999999,"(41.89230209999999, -87.7080876)", -87.7080876,60624
41.8559749,"(41.8559749, -87.7032363)", -87.7032363,60623
41.82053760000001,"(41.82053760000001, -87.619897)", -87.619897,60653
41.955369,"(41.955369, -87.76358929999999)", -87.76358929999999,60641
41.9573481,"(41.9573481, -87.76102259999999)", -87.76102259999999,60641
41.9461521,"(41.9461521, -87.7607189)", -87.7607189,60641
42.0152079,"(42.0152079, -87.6780895)", -87.6780895,60626
41.76051349999999,"(41.76051349999999, -87.5568043)", -87.5568043,60649
41.7800245,"(41.7800245, -87.6028779)", -87.6028779,60637
41.92909239999999,"(41.92909239999999, -87.6691774)", -87.6691774,60614
41.8154658,"(41.8154658, -87.6036355)", -87.6036355,60653
41.9068861,"(41.9068861, -87.6780938)", -87.6780938,60622
41.9150409,"(41.9150409, -87.6535746)", -87.6535746,60614
41.8099431,"(41.8099431, -87.5996084)", -87.5996084,60653
41.902656,"(41.902656, -87.66338760000001)", -87.66338760000001,60642
41.694579,"(41.694579, -87.6692769)", -87.6692769,60643
41.9194202,"(41.9194202, -87.7618468)", -87.7618468,60639
41.8789685,"(41.8789685, -87.7156679)", -87.7156679,60624
41.9656465,"(41.9656465, -87.7727431)", -87.7727431,60630
41.9026807,"(41.9026807, -87.6959923)", -87.6959923,60622
41.9068649,"(41.9068649, -87.66348149999999)", -87.66348149999999,60622
41.918734,"(41.918734, -87.68377149999999)", -87.68377149999999,60647
41.6884931,"(41.6884931, -87.60942)", -87.60942,60628
41.692623,"(41.692623, -87.60988549999999)", -87.60988549999999,60628
41.9947039,"(41.9947039, -87.74496540000001)", -87.74496540000001,60646
41.9639251,"(41.9639251, -87.6891321)", -87.6891321,60625
41.7629337,"(41.7629337, -87.71804279999999)", -87.71804279999999,60629
41.995351,"(41.995351, -87.770511)", -87.770511,60646
41.7611516,"(41.7611516, -87.6044715)", -87.6044715,60619
41.7502378,"(41.7502378, -87.7294483)", -87.7294483,60652
41.760634,"(41.760634, -87.67637959999999)", -87.67637959999999,60636
41.9608864,"(41.9608864, -87.67128009999999)", -87.67128009999999,60613
41.9625873,"(41.9625873, -87.68030999999999)", -87.68030999999999,60625
41.96530569999999,"(41.96530569999999, -87.7001396)", -87.7001396,60625
41.7921768,"(41.7921768, -87.5943863)", -87.5943863,60637
41.8045435,"(41.8045435, -87.60508349999999)", -87.60508349999999,60615
41.7786152,"(41.7786152, -87.63556349999999)", -87.63556349999999,60621
41.9412895,"(41.9412895, -87.71928129999999)", -87.71928129999999,60618
41.94260209999999,"(41.94260209999999, -87.7690709)", -87.7690709,60634
41.7506564,"(41.7506564, -87.6560816)", -87.6560816,60620
41.7496041,"(41.7496041, -87.6149334)", -87.6149334,60619
41.9373329,"(41.9373329, -87.6995709)", -87.6995709,60618
41.9910221,"(41.9910221, -87.8154417)", -87.8154417,60631
41.7237415,"(41.7237415, -87.6283595)", -87.6283595,60620
41.7645637,"(41.7645637, -87.60011539999999)", -87.60011539999999,60619
41.9536443,"(41.9536443, -87.692032)", -87.692032,60618
41.8567231,"(41.8567231, -87.6476978)", -87.6476978,60608
41.8027209,"(41.8027209, -87.6619295)", -87.6619295,60609
41.7184862,"(41.7184862, -87.6687121)", -87.6687121,60643
41.70606,"(41.70606, -87.6844778)", -87.6844778,60655
41.7207994,"(41.7207994, -87.6675837)", -87.6675837,60643
41.9237377,"(41.9237377, -87.78528759999999)", -87.78528759999999,60639
41.9739812,"(41.9739812, -87.7019591)", -87.7019591,60625
41.8887632,"(41.8887632, -87.6179124)", -87.6179124,60611
41.971556,"(41.971556, -87.7600498)", -87.7600498,60630
41.7702519,"(41.7702519, -87.6368723)", -87.6368723,60621
41.7263195,"(41.7263195, -87.6343557)", -87.6343557,60620
41.817471,"(41.817471, -87.598843)", -87.598843,60653
42.0152834,"(42.0152834, -87.6964435)", -87.6964435,60645
41.9804465,"(41.9804465, -87.67506639999999)", -87.67506639999999,60640
41.9721325,"(41.9721325, -87.7035983)", -87.7035983,60625
41.8683711,"(41.8683711, -87.6299243)", -87.6299243,60605
41.9650389,"(41.9650389, -87.7144907)", -87.7144907,60625
41.9885028,"(41.9885028, -87.7858067)", -87.7858067,60646
